episode_seed,split,pattern_index,layer_index,mode,intensity_loss_rate
41,train,14,1,1,0.009374770806162403
41,train,14,1,2,0.009211585009627253
41,train,14,1,3,0.010767704188544119
41,train,14,2,0,0.016087064339328733
41,train,14,2,1,0.014185261199049963
41,train,14,2,2,0.009279558143933032
41,train,14,2,3,0.015724310813013245
41,train,14,3,0,0.009122909296057115
41,train,14,3,1,0.010808191983493741
41,train,14,3,2,0.014009322495520414
41,train,14,3,3,0.010495613909917037
41,train,14,4,0,0.0075212884712865654
41,train,14,4,1,0.010832665050913437
41,train,14,4,2,0.012677064399688194
41,train,14,4,3,0.005457454138652032
41,train,15,0,0,0.010752401109600386
41,train,15,0,1,0.00882076070413652
41,train,15,0,2,0.015194698086450097
41,train,15,0,3,0.01850941447191437
41,train,15,1,0,0.009841074510778092
41,train,15,1,1,0.0066171792309897386
41,train,15,1,2,0.010311090968734888
41,train,15,1,3,0.0085244517624366
41,train,15,2,0,0.012464540284914572
41,train,15,2,1,0.014216425209751556
41,train,15,2,2,0.008871983841787553
41,train,15,2,3,0.0112882193647931
41,train,15,3,0,0.014936364398925085
41,train,15,3,1,0.011119307142087356
41,train,15,3,2,0.009026394391573461
41,train,15,3,3,0.009815861588313038
41,train,15,4,0,0.010396242545232602
41,train,15,4,1,0.006578370661079725
41,train,15,4,2,0.008963610868247708
41,train,15,4,3,0.010266241536592731
41,heldout,0,0,0,0.03416803732394025
41,heldout,0,0,1,0.008087027633578018
41,heldout,0,0,2,0.03130948879431142
41,heldout,0,0,3,0.032673639700230454
41,heldout,0,1,0,0.022525083142180373
41,heldout,0,1,1,0.02564256364942608
41,heldout,0,1,2,0.035980809479409945
41,heldout,0,1,3,0.03447788096173177
41,heldout,0,2,0,0.045145314065788075
41,heldout,0,2,1,0.03187915934844368
41,heldout,0,2,2,0.02401101129922775
41,heldout,0,2,3,0.04159077772725473
41,heldout,0,3,0,0.027189498777734883
41,heldout,0,3,1,0.027457217528001378
41,heldout,0,3,2,0.018575035649445792
41,heldout,0,3,3,0.035163644003373046
41,heldout,0,4,0,0.044131062433553206
41,heldout,0,4,1,0.02807373634387829
41,heldout,0,4,2,0.023886877971092575
41,heldout,0,4,3,0.021341086293307793
41,heldout,1,0,0,0.031058882030555176
41,heldout,1,0,1,0.02378463797420394
41,heldout,1,0,2,0.020743337357651
41,heldout,1,0,3,0.02621265938631055
41,heldout,1,1,0,0.03470098327262122
41,heldout,1,1,1,0.022026002852078584
41,heldout,1,1,2,0.028450804227418386
41,heldout,1,1,3,0.02209561027018448
41,heldout,1,2,0,0.0547866126276122
41,heldout,1,2,1,0.039688127995994534
41,heldout,1,2,2,0.047101051098592195
41,heldout,1,2,3,0.035468745299423614
41,heldout,1,3,0,0.04270133475175623
41,heldout,1,3,1,0.02994306004723925
41,heldout,1,3,2,0.06013829943807043
41,heldout,1,3,3,0.04363693030542987
41,heldout,1,4,0,0.03138723936622982
41,heldout,1,4,1,0.029084653666826138
41,heldout,1,4,2,0.04390089953807268
41,heldout,1,4,3,0.028303687625282573
41,heldout,2,0,0,0.035149156028960085
41,heldout,2,0,1,0.023529340056802073
41,heldout,2,0,2,0.020453817292488557
41,heldout,2,0,3,0.035345194326110635
41,heldout,2,1,0,0.05434745565871836
41,heldout,2,1,1,0.053887795001205774
41,heldout,2,1,2,0.04948534166597644
41,heldout,2,1,3,0.04970735917492514
41,heldout,2,2,0,0.032667255918396254
41,heldout,2,2,1,0.01298830931310708
41,heldout,2,2,2,0.03396983077534054
41,heldout,2,2,3,0.038273015350944205
41,heldout,2,3,0,0.03725354584616759
41,heldout,2,3,1,0.03578983300372428
41,heldout,2,3,2,0.03862224302183127
41,heldout,2,3,3,0.04674357559607749
41,heldout,2,4,0,0.04670707896055114
41,heldout,2,4,1,0.03295137625215772
41,heldout,2,4,2,0.04685888455352602
41,heldout,2,4,3,0.03622481738782022
41,heldout,3,0,0,0.059292322344456666
41,heldout,3,0,1,0.04258892059173611
41,heldout,3,0,2,0.03748846310173376
41,heldout,3,0,3,0.03794080866282916
41,heldout,3,1,0,0.018052538794651424
41,heldout,3,1,1,0.008
41,heldout,3,1,2,0.013501449141241809
41,heldout,3,1,3,0.016616482832055808
41,heldout,3,2,0,0.06067457229305889
41,heldout,3,2,1,0.026717768397464207
41,heldout,3,2,2,0.05581159110878951
41,heldout,3,2,3,0.05489108324751836
41,heldout,3,3,0,0.0433961545825321
41,heldout,3,3,1,0.022544290060034066
41,heldout,3,3,2,0.030071374317482868
41,heldout,3,3,3,0.0380601892730733
41,heldout,3,4,0,0.036374953896445655
41,heldout,3,4,1,0.028369952053037287
41,heldout,3,4,2,0.044245839906435006
41,heldout,3,4,3,0.03221432858529978
41,heldout,4,0,0,0.03868475194780546
41,heldout,4,0,1,0.03155976556767345
41,heldout,4,0,2,0.019866938985892632
41,heldout,4,0,3,0.02367398000210822
41,heldout,4,1,0,0.04190790808031982
41,heldout,4,1,1,0.020931086091264876
41,heldout,4,1,2,0.035401387165969106
41,heldout,4,1,3,0.04066039769598116
41,heldout,4,2,0,0.050515321315946465
41,heldout,4,2,1,0.03415042605063872
41,heldout,4,2,2,0.048021454854697485
41,heldout,4,2,3,0.039200210501693866
41,heldout,4,3,0,0.05350174245513939
41,heldout,4,3,1,0.04505382409950526
41,heldout,4,3,2,0.04130666486313929
41,heldout,4,3,3,0.049392500832501775
41,heldout,4,4,0,0.04133049503852786
41,heldout,4,4,1,0.040690821457157314
41,heldout,4,4,2,0.03412828423928158
41,heldout,4,4,3,0.055848324704781384
41,heldout,5,0,0,0.03161793229584782
41,heldout,5,0,1,0.016417816789725155
41,heldout,5,0,2,0.045685112517556914
41,heldout,5,0,3,0.021859698819649158
41,heldout,5,1,0,0.04746047380528845
41,heldout,5,1,1,0.008
41,heldout,5,1,2,0.03198007628883499
41,heldout,5,1,3,0.04536259514463133
41,heldout,5,2,0,0.05056113699248618
41,heldout,5,2,1,0.026272198371031966
41,heldout,5,2,2,0.05590845726998553
41,heldout,5,2,3,0.0501747595180429
41,heldout,5,3,0,0.04204438582501615
41,heldout,5,3,1,0.02580946474639374
41,heldout,5,3,2,0.03026788576065183
41,heldout,5,3,3,0.03575473472713512
41,heldout,5,4,0,0.033819268838335484
41,heldout,5,4,1,0.03707515539189212
41,heldout,5,4,2,0.019228546779546555
41,heldout,5,4,3,0.026901880853764385
41,heldout,6,0,0,0.05676112950156813
41,heldout,6,0,1,0.043501040111975045
41,heldout,6,0,2,0.03604799266336382
41,heldout,6,0,3,0.055598604799542116
41,heldout,6,1,0,0.03707633797461683
41,heldout,6,1,1,0.03289306067605547
41,heldout,6,1,2,0.03632790323703587
41,heldout,6,1,3,0.0385443659145306
41,heldout,6,2,0,0.06070538608046898
41,heldout,6,2,1,0.04550800265969837
41,heldout,6,2,2,0.05261160084401627
41,heldout,6,2,3,0.051600554797252056
41,heldout,6,3,0,0.030611864024851967
41,heldout,6,3,1,0.032783053771661165
41,heldout,6,3,2,0.019904985476587454
41,heldout,6,3,3,0.02430074273458467
41,heldout,6,4,0,0.05282687389438766
41,heldout,6,4,1,0.032052140985861725
41,heldout,6,4,2,0.04014620857715538
41,heldout,6,4,3,0.05601722499085374
41,heldout,7,0,0,0.03317978515733497
41,heldout,7,0,1,0.025351783301356273
41,heldout,7,0,2,0.017989443873280893
41,heldout,7,0,3,0.02279396357386458
41,heldout,7,1,0,0.051660508509614705
41,heldout,7,1,1,0.040695104629986385
41,heldout,7,1,2,0.026173591263460513
41,heldout,7,1,3,0.042911520142738045
41,heldout,7,2,0,0.044014059324536864
41,heldout,7,2,1,0.037500499794503345
41,heldout,7,2,2,0.04394572371610972
41,heldout,7,2,3,0.05033966308006358
41,heldout,7,3,0,0.048273209269627734
41,heldout,7,3,1,0.01398203683440417
41,heldout,7,3,2,0.023977007958926242
41,heldout,7,3,3,0.032221786664848234
41,heldout,7,4,0,0.047990255266979656
41,heldout,7,4,1,0.034518794311446686
41,heldout,7,4,2,0.04040096798358647
41,heldout,7,4,3,0.05108877227752162
41,heldout,8,0,0,0.061911169015230624
41,heldout,8,0,1,0.03864527070637308
41,heldout,8,0,2,0.035085465825046465
41,heldout,8,0,3,0.05127453600808192
41,heldout,8,1,0,0.05269558238220924
41,heldout,8,1,1,0.023216218236078015
41,heldout,8,1,2,0.02599913422834949
41,heldout,8,1,3,0.05340481038208105
41,heldout,8,2,0,0.02870458993741125
41,heldout,8,2,1,0.03099434508215141
41,heldout,8,2,2,0.026932844895427615
41,heldout,8,2,3,0.02581200333197474
41,heldout,8,3,0,0.051821768882228766
41,heldout,8,3,1,0.04030795151752517
41,heldout,8,3,2,0.048095031674652663
41,heldout,8,3,3,0.055786395011249566
41,heldout,8,4,0,0.027062531947669374
41,heldout,8,4,1,0.03671656068190755
41,heldout,8,4,2,0.028569145328428757
41,heldout,8,4,3,0.039296264815725956
41,heldout,9,0,0,0.020803614768578796
41,heldout,9,0,1,0.03219945851002453
41,heldout,9,0,2,0.02355505219808793
41,heldout,9,0,3,0.03458404962231422
41,heldout,9,1,0,0.018918184116984524
41,heldout,9,1,1,0.02935201413878719
41,heldout,9,1,2,0.027801827989124787
41,heldout,9,1,3,0.03673083173599721
41,heldout,9,2,0,0.049329144477019526
41,heldout,9,2,1,0.02946240447895169
41,heldout,9,2,2,0.03422488503530936
41,heldout,9,2,3,0.045625750939061925
41,heldout,9,3,0,0.048850440314308075
41,heldout,9,3,1,0.02667878645812878
41,heldout,9,3,2,0.03241828914989141
41,heldout,9,3,3,0.04003747030443655
41,heldout,9,4,0,0.04435804400904139
41,heldout,9,4,1,0.025613487856075416
41,heldout,9,4,2,0.043684400582734026
41,heldout,9,4,3,0.02881307982802169
41,heldout,10,0,0,0.040492762349733286
41,heldout,10,0,1,0.03633368643535437
41,heldout,10,0,2,0.01921749513859234
41,heldout,10,0,3,0.028344001716561325
41,heldout,10,1,0,0.028988744875091607
41,heldout,10,1,1,0.033116984558075824
41,heldout,10,1,2,0.018887995313968897
41,heldout,10,1,3,0.030573250996016196
41,heldout,10,2,0,0.04264297528500109
41,heldout,10,2,1,0.019763271876240752
41,heldout,10,2,2,0.03905037764569626
41,heldout,10,2,3,0.02861726923621556
41,heldout,10,3,0,0.03833124647820706
41,heldout,10,3,1,0.03782641695029047
41,heldout,10,3,2,0.019757603747475646
41,heldout,10,3,3,0.050844938872604606
41,heldout,10,4,0,0.05612720351538264
41,heldout,10,4,1,0.0323560083984976
41,heldout,10,4,2,0.02268588388724926
41,heldout,10,4,3,0.034865779235376614
41,heldout,11,0,0,0.0431773557213026
41,heldout,11,0,1,0.017060351905654074
41,heldout,11,0,2,0.030086745262276293
41,heldout,11,0,3,0.03328711774435957
41,heldout,11,1,0,0.04729208471403901
41,heldout,11,1,1,0.028394356788988856
41,heldout,11,1,2,0.0370052963541332
41,heldout,11,1,3,0.05227346600338053
41,heldout,11,2,0,0.04160512813547282
41,heldout,11,2,1,0.03245849426735457
41,heldout,11,2,2,0.045031379532303406
41,heldout,11,2,3,0.03809441519242438
41,heldout,11,3,0,0.03978629237255299
41,heldout,11,3,1,0.03772286017254906
41,heldout,11,3,2,0.04382003192595642
41,heldout,11,3,3,0.030097801331377683
41,heldout,11,4,0,0.03172732387324003
41,heldout,11,4,1,0.03029496716453317
41,heldout,11,4,2,0.02410841348508993
41,heldout,11,4,3,0.030592034571544736
41,heldout,12,0,0,0.04289876598165923
41,heldout,12,0,1,0.05565893427663277
41,heldout,12,0,2,0.04034174513100121
41,heldout,12,0,3,0.07504090096430868
41,heldout,12,1,0,0.051387249048516534
41,heldout,12,1,1,0.03607645012121912
41,heldout,12,1,2,0.04346532849616856
41,heldout,12,1,3,0.03626956469430628
41,heldout,12,2,0,0.03650749062884854
41,heldout,12,2,1,0.04041333474143664
41,heldout,12,2,2,0.035945364889764644
41,heldout,12,2,3,0.041632554219293856
41,heldout,12,3,0,0.04247959820489748
41,heldout,12,3,1,0.04149751592472825
41,heldout,12,3,2,0.03662501483614734
41,heldout,12,3,3,0.053994083251571394
41,heldout,12,4,0,0.025882255364859115
41,heldout,12,4,1,0.04346405511356658
41,heldout,12,4,2,0.033188571489277965
41,heldout,12,4,3,0.03850917229842817
41,heldout,13,0,0,0.04305928468788328
41,heldout,13,0,1,0.024156133322790083
41,heldout,13,0,2,0.03040304793386918
41,heldout,13,0,3,0.05051399577948866
41,heldout,13,1,0,0.04630747396825169
41,heldout,13,1,1,0.02856943806726213
41,heldout,13,1,2,0.04404975963853795
41,heldout,13,1,3,0.04382332796182787
41,heldout,13,2,0,0.03776000629787839
41,heldout,13,2,1,0.022093504987448536
41,heldout,13,2,2,0.03520820751353662
41,heldout,13,2,3,0.04513082626814218
41,heldout,13,3,0,0.050038656268552834
41,heldout,13,3,1,0.03554068066389994
41,heldout,13,3,2,0.03797187767554874
41,heldout,13,3,3,0.04607873948852965
41,heldout,13,4,0,0.05021794915672942
41,heldout,13,4,1,0.05487847538577054
41,heldout,13,4,2,0.04063620620765408
41,heldout,13,4,3,0.04627727365835761
41,heldout,14,0,0,0.05956732709395013
41,heldout,14,0,1,0.039750460761048906
41,heldout,14,0,2,0.049527068729118745
41,heldout,14,0,3,0.06337350142723498
41,heldout,14,1,0,0.027585323602615078
41,heldout,14,1,1,0.02798016737024199
41,heldout,14,1,2,0.03768591141133766
41,heldout,14,1,3,0.04357580667136438
41,heldout,14,2,0,0.03475407645064321
41,heldout,14,2,1,0.031104964825022858
41,heldout,14,2,2,0.03992913505140114
41,heldout,14,2,3,0.05257771909472057
41,heldout,14,3,0,0.041690951895028944
41,heldout,14,3,1,0.0388264451714439
41,heldout,14,3,2,0.04267162621713838
41,heldout,14,3,3,0.03523382588028584
41,heldout,14,4,0,0.00868623683111289
41,heldout,14,4,1,0.040080195354918136
41,heldout,14,4,2,0.009628479863106686
41,heldout,14,4,3,0.017962983095973446
41,heldout,15,0,0,0.06456747876042915
41,heldout,15,0,1,0.04093719727465196
41,heldout,15,0,2,0.034866438128308475
41,heldout,15,0,3,0.03440540732889622
41,heldout,15,1,0,0.05307196101333801
41,heldout,15,1,1,0.00805486188334071
41,heldout,15,1,2,0.03832034946312647
41,heldout,15,1,3,0.047016576761326596
41,heldout,15,2,0,0.03772842439063463
41,heldout,15,2,1,0.030305888251438127
41,heldout,15,2,2,0.024143733759172357
41,heldout,15,2,3,0.03860833208370028
41,heldout,15,3,0,0.03888332819111859
41,heldout,15,3,1,0.022514530837164926
41,heldout,15,3,2,0.017713867892889475
41,heldout,15,3,3,0.05331416669615587
41,heldout,15,4,0,0.05533047424286733
41,heldout,15,4,1,0.04057609954778952
41,heldout,15,4,2,0.025573795165020435
41,heldout,15,4,3,0.04829872262011267
41,heldout,16,0,0,0.061332894108030125
41,heldout,16,0,1,0.02920321026937781
41,heldout,16,0,2,0.02799897930912849
41,heldout,16,0,3,0.07018088063024006
41,heldout,16,1,0,0.0637229602280891
41,heldout,16,1,1,0.04591445854749645
41,heldout,16,1,2,0.035431378153146495
41,heldout,16,1,3,0.032982083835495085
41,heldout,16,2,0,0.03582965087040742
41,heldout,16,2,1,0.0404023897831551
41,heldout,16,2,2,0.03953985881688807
41,heldout,16,2,3,0.04148805129643007
41,heldout,16,3,0,0.04823967464541104
41,heldout,16,3,1,0.024620035194252494
41,heldout,16,3,2,0.012115395241828652
41,heldout,16,3,3,0.046532499628136985
41,heldout,16,4,0,0.025551064067905672
41,heldout,16,4,1,0.008
41,heldout,16,4,2,0.009817676533976033
41,heldout,16,4,3,0.027033843278531478
41,heldout,17,0,0,0.05858196692389442
41,heldout,17,0,1,0.01956296822304142
41,heldout,17,0,2,0.023776307230955692
41,heldout,17,0,3,0.03758602160611192
41,heldout,17,1,0,0.04443966889307324
41,heldout,17,1,1,0.04520530895017809
41,heldout,17,1,2,0.041036797187177385
41,heldout,17,1,3,0.04807102041466562
41,heldout,17,2,0,0.04048804012034604
41,heldout,17,2,1,0.04024840420618563
41,heldout,17,2,2,0.04168342375690173
41,heldout,17,2,3,0.05435213753418807
41,heldout,17,3,0,0.053496869056267354
41,heldout,17,3,1,0.05531621406563384
41,heldout,17,3,2,0.033969091694155365
41,heldout,17,3,3,0.055672072089119985
41,heldout,17,4,0,0.039361335853961996
41,heldout,17,4,1,0.028329101332472826
41,heldout,17,4,2,0.0337380096660364
41,heldout,17,4,3,0.038065398611475815
41,heldout,18,0,0,0.04508194375875918
41,heldout,18,0,1,0.03605591868964083
41,heldout,18,0,2,0.036648746195276374
41,heldout,18,0,3,0.0509454510867895
41,heldout,18,1,0,0.040127504668323453
41,heldout,18,1,1,0.0349933911473011
41,heldout,18,1,2,0.02168071343193679
41,heldout,18,1,3,0.04470581781371072
41,heldout,18,2,0,0.03321261908136258
41,heldout,18,2,1,0.047881709011605184
41,heldout,18,2,2,0.0289079622326369
41,heldout,18,2,3,0.03390435220419433
41,heldout,18,3,0,0.03460613655086628
41,heldout,18,3,1,0.039840739778840166
41,heldout,18,3,2,0.014576981982001146
41,heldout,18,3,3,0.046769564080560884
41,heldout,18,4,0,0.03036316010030109
41,heldout,18,4,1,0.0308003900179811
41,heldout,18,4,2,0.01136565648606606
41,heldout,18,4,3,0.018764370077262393
41,heldout,19,0,0,0.047461521435728515
41,heldout,19,0,1,0.02766139897141477
41,heldout,19,0,2,0.05652513009040469
41,heldout,19,0,3,0.03869775853421169
41,heldout,19,1,0,0.03720330216476034
41,heldout,19,1,1,0.037075755689862766
41,heldout,19,1,2,0.04723113830140853
41,heldout,19,1,3,0.03230691201790129
41,heldout,19,2,0,0.032734767024435826
41,heldout,19,2,1,0.03110560813078675
41,heldout,19,2,2,0.01651090287165435
41,heldout,19,2,3,0.03556151233287983
41,heldout,19,3,0,0.03123304345907431
41,heldout,19,3,1,0.03626607993536673
41,heldout,19,3,2,0.009971889790313816
41,heldout,19,3,3,0.024444782043322084
41,heldout,19,4,0,0.045715609499994814
41,heldout,19,4,1,0.029574062302846864
41,heldout,19,4,2,0.03232752928415211
41,heldout,19,4,3,0.058481382589023224
41,heldout,20,0,0,0.03646538399487302
41,heldout,20,0,1,0.015794804990456598
41,heldout,20,0,2,0.03557531058908377
41,heldout,20,0,3,0.02270169297494748
41,heldout,20,1,0,0.043035494793545896
41,heldout,20,1,1,0.023953916835153494
41,heldout,20,1,2,0.027555032413619826
41,heldout,20,1,3,0.021644367982065676
41,heldout,20,2,0,0.0279173587696866
41,heldout,20,2,1,0.015264755316999903
41,heldout,20,2,2,0.03244903758671169
41,heldout,20,2,3,0.029936836878842212
41,heldout,20,3,0,0.05399496584942641
41,heldout,20,3,1,0.02727462557607658
41,heldout,20,3,2,0.04598526829694663
41,heldout,20,3,3,0.049347774096716715
41,heldout,20,4,0,0.01861746095556622
41,heldout,20,4,1,0.025178048790481633
41,heldout,20,4,2,0.02926374828571195
41,heldout,20,4,3,0.0188183683797907
41,heldout,21,0,0,0.03329315232061293
41,heldout,21,0,1,0.02547450841413824
41,heldout,21,0,2,0.03390031606390518
41,heldout,21,0,3,0.021339086520843657
41,heldout,21,1,0,0.052191405682037645
41,heldout,21,1,1,0.03554339309432467
41,heldout,21,1,2,0.03853433449937388
41,heldout,21,1,3,0.053719664663799196
41,heldout,21,2,0,0.03508189455964873
41,heldout,21,2,1,0.036736531195982455
41,heldout,21,2,2,0.04334740627621925
41,heldout,21,2,3,0.051877793568385164
41,heldout,21,3,0,0.04650008218754406
41,heldout,21,3,1,0.030022599329230543
41,heldout,21,3,2,0.04707270111431189
41,heldout,21,3,3,0.053407344253181416
41,heldout,21,4,0,0.0440102544323122
41,heldout,21,4,1,0.012330302529383018
41,heldout,21,4,2,0.05481788342359338
41,heldout,21,4,3,0.05827925755028691
41,heldout,22,0,0,0.02359358092211778
41,heldout,22,0,1,0.02037313842551057
41,heldout,22,0,2,0.01934208639085767
41,heldout,22,0,3,0.0191209130918871
41,heldout,22,1,0,0.03947358151939628
